script,grapheme,IPA,comment,source,omniglot
Bengali,ষ্খ,ʃkʰɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ষ্ট,ʃʈɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ষ্ঠ,ʃʈʰɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ষ্ণ,ʃnɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ষ্প,ʃpɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ষ্ফ,ʃpʰɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ষ্ব,ʃbɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ষ্ম,ʃmɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ষ্য,ʃjɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,ষ্র,ʃrɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্ক,ʃkɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্খ,ʃkʰɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্ট,ʃʈɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্ত,ʃtɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্থ,ʃtʰɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্ন,ʃnɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্প,ʃpɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্ফ,ʃpʰɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্ব,ʃbɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্ম,ʃmɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্য,ʃjɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্র,ʃrɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্ল,ʃlɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
